ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (mm)","Width (mm)","Height (mm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Bundled Items (JSON-encoded)","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global"
\n 	<li><span class=""a-list-item"">RAISED LIP) Customized design for protection - higher than the screen and the camera!)</span></li>
\n</ul>",,,,taxable,,0,0,,0,0,,,,,1,,,99,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-14.png,,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Clear/Black,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29588,simple,RJ1000102,"Apple iPhone 6s Plus With FaceTime  32GB 4G Space Gray",1,0,visible,"<ul>
\n 	<li>A new touch to the Multi ‑ Touch.</li>
\n 	<li>12 MP photos. 4K videos. And Live Photos. Bring your memories back to life.</li>
\n 	<li>A9. Smart phone most advanced chip ever seen on the reserve.</li>
\n 	<li>A groundbreaking design. Now with a whole new touch.</li>
\n 	<li>Enhanced security. At your fingertips.</li>
\n 	<li>Ultra fast wireless. Faster Wi ‑ Fi.</li>
\n 	<li>A unique experience, a unique phone too.</li>
\n</ul>","The moment you use iPhone 6s, you will feel it is something else. 3D Touch allows you to do more than ever before with a single press. Live Photos brings your memories so vividly to life. And this is just the beginning. When you take a deeper look at the iPhone 6s, you can see that there is innovation in every bit.",,,taxable,,0,0,,0,1,,,,,1,,,1399,Mobiles,,,"https://orjeen.com/wp-content/uploads/Apple-iPhone-6s-Plus-Space-Gray-32GB-4G-LTE.jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-6s-Plus-Space-Gray-32GB-4G-LTE..jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-6s-Plus-Space-Gray-32GB-4G-LTE.-1.jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-6s-Plus-Space-Gray-32GB-4G-LTE...jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Gray,1,1,"Model Name","iPhone 6s Plus",1,1,"Operating System",iOS,1,1,"Battery Size","2750 mAh",1,1,"Internal Memory",32GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP",1,1,"Processor Name",A9,1,1,"RAM Size","2 GB",1,1,"Screen Size","5.5 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,,,,
29594,simple,RJ100112,"Patchworks LUC02 Lumina Mobile Case For Iphone 8+ Clear",1,0,visible,"<ul>
\n 	<li>Certified Standard US fall protection (MIL-STD-810G</li>
\n 	<li>Transparent Double layer</li>
\n 	<li>protection Smudge resistant TPU Large charging opening for use with third-party cables</li>
\n 	<li>Tactile feedback buttons</li>
\n 	<li>Side texture for better grip High raised front edge</li>
\n 	<li>it is even greater if you use a tempered glass screen protector</li>
\n</ul>",,,,taxable,,0,0,,0,0,,,,,1,,,99,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-15.png,,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,CLEAR,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29624,simple,RJ100114,"Patchworks LIA81 Level Mobile CASE for Iphone X Black",1,0,visible,"Patchworks LEVEL ITG case meets or exceeds U.S Military standard drop testing requirements. It means it is protective enough to protect your iPhone safely from 26 consecutive free fall drops from 4ft (1.2m) height at various angles.",,,,taxable,,0,0,,0,0,,,,,1,,,99,"Accessories, Accessories > Cases &amp; Covers",,,"https://orjeen.com/wp-content/uploads/1-16.png, https://orjeen.com/wp-content/uploads/2-11.png, https://orjeen.com/wp-content/uploads/3-10.png, https://orjeen.com/wp-content/uploads/4-8.png",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29633,simple,RJ100115,"Patchworks LIA82 Level Mobile Case for Iphone X White",1,0,visible,"'- Certified U.S Military Standard Drop Protection (MIL-STD-810G
\n
\n- Dual layer protection made of German PC and TPU
\n
\n- Air pocket interior design for impact energy dispersion
\n
\n- Large port hole allowing to adopt most 3rd party cables
\n
\n- Tactile buttons to ensure clicky responsive feedback
\n
\n- Rough texture on the side to provide better grip
\n
\n- High raised front lip that is even higher with your tempered glass screen protector installed.
\n
\n- Pre-built space for metal plate for magnetic car mount kit",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,"https://orjeen.com/wp-content/uploads/1-17.png, https://orjeen.com/wp-content/uploads/1-559.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,White,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29657,simple,RJ100116,"Patchworks LWA81 Level Mobile Wallet for Iphone X Black",1,0,visible,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
\n 	<li>[COMPATIBILITY] For iPhone X, Xs ONLY, will not fit iPhone XR or iPhone Xs Max</li>
\n 	<li>[2 in 1 DESIGN] Wallet + Case Design - Holds Up to Three Cards! Safe, secure Storage with Patented Technology! Includes Kickstand feature!</li>
\n 	<li>[PERFECT FIT] Precise Cutouts for Full, Easy Access to All Ports and Buttons; Screen Protector Compatible</li>
\n 	<li>[CORNER PROTECTION] Corners insulated with Poron XRD for Maximum Impact/Shock Absorption</li>
\n 	<li>[WIRELESS CHARGING COMPATIBLE] Works with Most any Wireless Charger</li>
\n</ul>",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,"https://orjeen.com/wp-content/uploads/1-560.jpg, https://orjeen.com/wp-content/uploads/2-462.jpg, https://orjeen.com/wp-content/uploads/3-97.jpg, https://orjeen.com/wp-content/uploads/4-57.jpg, https://orjeen.com/wp-content/uploads/5-23.jpg, https://orjeen.com/wp-content/uploads/6-10.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29670,simple,RJ100117,"Patchworks LEA84 Lumina Mobile Case for Iphone X grey",1,0,visible,"<ul>
\n 	<li>Wireless Charging Compatible for iPhone X, XS</li>
\n 	<li>Meets or Exceeds U.S Military Drop Testing (MIL-STD-810G) for your iPhone X, XS</li>
\n 	<li>Triple Material Protection (Polycarbonate, Japanese TPU, Impact Resistant Elastomer) to ensure your iPhone X, XS are well protected</li>
\n 	<li>Colors for your iPhone X, XS (Black/Clear, Red/Clear, White/Clear, Grey/Clear)</li>
\n</ul>",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,"https://orjeen.com/wp-content/uploads/1-561.jpg, https://orjeen.com/wp-content/uploads/2-463.jpg, https://orjeen.com/wp-content/uploads/3-374.jpg, https://orjeen.com/wp-content/uploads/4-59.jpg, https://orjeen.com/wp-content/uploads/5-24.jpg, https://orjeen.com/wp-content/uploads/6-11.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Gray,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29735,simple,RJ100118,"Patchworks FGA81 Flex Guard Mobile Case for Iphone X black",1,0,visible,"<ul>
\n 	<li>Accurate cutouts render easy access to all ports and buttons</li>
\n 	<li>Renders added shield against scratches, dust, stains and moisture</li>
\n 	<li>Made of high quality and durable plastic material for longetivity</li>
\n</ul>",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,"https://orjeen.com/wp-content/uploads/1-562.jpg, https://orjeen.com/wp-content/uploads/2-464.jpg, https://orjeen.com/wp-content/uploads/3-375.jpg, https://orjeen.com/wp-content/uploads/4-60.jpg, https://orjeen.com/wp-content/uploads/5-25.jpg, https://orjeen.com/wp-content/uploads/6-12.jpg, https://orjeen.com/wp-content/uploads/7-3.jpg, https://orjeen.com/wp-content/uploads/8.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29855,simple,RJ100121,"PATCHWORKS Lumina Mobile Case For IPhone XS Crystal Clear",1,0,visible,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
\n 	<li><span class=""a-list-item"">[COMPATIBILITY] Comatible with iPhone X, XS ONLY</span></li>
\n 	<li><span class=""a-list-item"">[DETAILED DESIGN] Micro texture for oil resistance &amp; High Quality transparent material for yellowing resistance</span></li>
\n 	<li><span class=""a-list-item"">[AIR POCKET] Provides corner protection and impact resistance</span></li>
\n 	<li><span class=""a-list-item"">[SOFT TPU MATERIAL] Provides extra imapct resistance &amp; scratch resistance on sides</span></li>
\n 	<li><span class=""a-list-item"">[RAISED LIP] Customized design for protection - higher than the screen and the camera!</span></li>
\n</ul>",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-563.jpg,,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,CRYSTAL/CLEAR,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29911,simple,RJ100122,"Patchworks Level Vision Mobile Case IPhone XS Clear",1,0,visible,"The construction features reinforced, cushioned corners and soft, flexible sides. The ultra clear Tough case allows you to show off your device while preventing all of those finger-prints. Add on a Glass Screen Protector Made from an extremely durable tempered glass. This screen protector provides unrivaled impact and scratch protection, crystal clear resolution, enhanced touch sensitivity, and boasts an extremely thin profile. It’s a fashion Accessory in its own right. A phone case expresses your personality, accentuates your look, and - most importantly - protects your Apple iPhone.",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-564.jpg,,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,CLEAR,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929,simple,RJ100123,"Patchworks Mobile Case Iphone XR Clear",1,0,visible,"<ul>
\n 	<li>Wireless Charging Compatible for iPhone X, XS</li>
\n 	<li>Triple Material Protection (Polycarbonate, Japanese TPU, Impact Resistant Elastomer) to ensure your iPhone X, XS are well protected</li>
\n</ul>",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-565.jpg,,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,CLEAR,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29956,simple,RJ100126,"Patchworks LUMINA Mobile Case FOR IPHONE XS MAX Crystal Clear",1,0,visible,"[COMPATIBILITY] Comatible with iPhone XS Max ONLY
\n[DETAILED DESIGN] Micro texture for oil resistance &amp; High Quality transparent material for yellowing resistance
\n[AIR POCKET] Provides corner protection and impact resistance
\n[SOFT TPU MATERIAL] Provides extra imapct resistance &amp; scratch resistance on sides
\n[RAISED LIP] Customized design for protection - higher than the screen and the camera!",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-566.jpg,,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,CRYSTAL/CLEAR,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29964,simple,RJ100127,"Patchworks Level Mobile Wallet For IPhone XS Max Black",1,0,visible,"<ul>
\n 	<li>Level Wallet Series is the perfect accessory to your everyday shopping needs with Certified Drop Protection for your Apple iPhone XS Max</li>
\n 	<li>Holds up to three cards! Safe, secure storage with patented technology! Includes Kickstand feature!</li>
\n 	<li>Triple Layer Structural Anti-Slip Design</li>
\n 	<li>Easily Accessible and Perfect Cut-Outs</li>
\n 	<li>Perfect Grip, Tactile &amp; Responsive Buttons with a Raised Lip Design</li>
\n</ul>",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,"https://orjeen.com/wp-content/uploads/1-567.jpg, https://orjeen.com/wp-content/uploads/2-465.jpg, https://orjeen.com/wp-content/uploads/3-376.jpg, https://orjeen.com/wp-content/uploads/4-62.jpg, https://orjeen.com/wp-content/uploads/5-26.jpg, https://orjeen.com/wp-content/uploads/6-13.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29983,simple,RJ100129,"Grip2u Boost Back Mobile Case For IPhone XR Black",1,0,visible,"<ul>
\n 	<li>100% Wireless-charging Compatible</li>
\n 	<li>Proactive, Drop-prevention Technology</li>
\n 	<li>Built-in Kickstand</li>
\n 	<li>Flexible Band For Improved Control On The Go</li>
\n 	<li>Meets Military Standard Mil-std-810g-516.6</li>
\n 	<li>Dual-layer, Shock-absorbing Protection</li>
\n 	<li>Sleek, Thin &amp; Light Design</li>
\n 	<li>Charcoal</li>
\n</ul>",,,,taxable,,0,0,,0,0,,,,,1,,,99,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-568.jpg,,,,,,,,,0,,,,,,,,,,Brand,Grip2U,1,1,Color,Black,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30092,simple,RJ100293,"Joyroom JR BP532 PRADO Phone Case For Iphon XR Black",1,0,visible,"<ul>
\n 	<li>Perfect match with your phone makes your phone personal and absorbent.</li>
\n 	<li>Your phone will be more eye-catching with this luxurious and gorgeous cover.</li>
\n 	<li>Unique design allows easy access to all buttons, controls and ports without having to remove the case.</li>
\n</ul>",,,,taxable,,1,5,,0,0,,,,,1,,,49,"Accessories, Accessories > Cases &amp; Covers",,,https://orjeen.com/wp-content/uploads/1-587.jpg,,,,,,,,,0,,,,,,,,,,Brand,Joyroom,1,1,Color,Black,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,simple,RJ100134,"Joyroom JR-BP471 Mobile Case For IPhone XR Clear",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,79,"Accessories, Accessories > Cases &amp; Covers",,,"https://orjeen.com/wp-content/uploads/1-570.jpg, https://orjeen.com/wp-content/uploads/2-466.jpg",,,,,,,,,0,,,,,,,,,,Brand,Joyroom,1,1,Color,CLEAR,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30117,simple,RJ2000131,"Apple iPad 2020 8th 10.2inch 128GB WiFi Gold",1,0,visible,"<p dir=""ltr""><span class=""xf6b4m-5 haZPGi"">Highlights</span></p>
\n
\n<ul>
\n 	<li>Featuring the a12 bionic with neural engine</li>
\n 	<li>Most popular ipad model delivers an even more powerful experience</li>
\n 	<li>With 40 percent faster CPU performance and twice the graphics capability</li>
\n 	<li>Thin and light design, ipad is portable and durable with ultra-fast wireless performance</li>
\n 	<li>With touch ID, unlocking is simple and secure using just a finger, keeps important information safe</li>
\n</ul>","<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td dir=""ltr"">Audio Jack</td>
\n<td dir=""ltr"">3.5 mm</td>
\n</tr>
\n<tr>
\n<td>Battery Type</td>
\n<td>Lithium Polymer</td>
\n</tr>
\n<tr>
\n<td>Camera Type</td>
\n<td>Primary Camera + Secondary Camera</td>
\n</tr>
\n<tr>
\n<td>Charging Type</td>
\n<td>Type-C</td>
\n</tr>
\n<tr>
\n<td>Colour Name</td>
\n<td>Gold</td>
\n</tr>
\n<tr>
\n<td>Display Type</td>
\n<td>Retina Display</td>
\n</tr>
\n<tr>
\n<td>Expandable Memory Type</td>
\n<td>No Expandable Memory</td>
\n</tr>
\n<tr>
\n<td>Flash</td>
\n<td>No Flash</td>
\n</tr>
\n<tr>
\n<td>Grade</td>
\n<td>New</td>
\n</tr>
\n<tr>
\n<td>Internal Memory</td>
\n<td>128 GB</td>
\n</tr>
\n<tr>
\n<td>Finish</td>
\n<td>Aluminum</td>
\n</tr>
\n<tr>
\n<td>Model Name</td>
\n<td>iPad</td>
\n</tr>
\n<tr>
\n<td>Model Number</td>
\n<td>ipad 8</td>
\n</tr>
\n<tr>
\n<td>Network Frequency Band</td>
\n<td>Not Applicable</td>
\n</tr>
\n<tr>
\n<td>Network</td>
\n<td>wifi</td>
\n</tr>
\n<tr>
\n<td>Network Type</td>
\n<td>Not Applicable</td>
\n</tr>
\n<tr>
\n<td>Number of Cores</td>
\n<td>Hexa Core</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iOS</td>
\n</tr>
\n<tr>
\n<td>Operating System Number</td>
\n<td>14</td>
\n</tr>
\n<tr>
\n<td>Pixels Per Inch</td>
\n<td>264</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Feature</td>
\n<td>Single</td>
\n</tr>
\n<tr>
\n<td>Primary Camera (MP)</td>
\n<td>8 MP</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td>Processor Number</td>
\n<td>A12</td>
\n</tr>
\n<tr>
\n<td>Processor Speed</td>
\n<td>2.5 GHz</td>
\n</tr>
\n<tr>
\n<td>Product Height</td>
\n<td>250.6 mm</td>
\n</tr>
\n<tr>
\n<td>Product Length</td>
\n<td>174.1 mm</td>
\n</tr>
\n<tr>
\n<td>Product Weight</td>
\n<td>490 g</td>
\n</tr>
\n<tr>
\n<td>Product Width/Depth</td>
\n<td>7.5 mm</td>
\n</tr>
\n<tr>
\n<td>RAM Size</td>
\n<td>3 GB</td>
\n</tr>
\n<tr>
\n<td>Screen Size</td>
\n<td>10.2 inch</td>
\n</tr>
\n<tr>
\n<td>Secondary Camera Resolution</td>
\n<td>1.2 MP</td>
\n</tr>
\n<tr>
\n<td>Sensor 1</td>
\n<td>gyroscope</td>
\n</tr>
\n<tr>
\n<td>Sensor 2</td>
\n<td>fingerprint_scanner</td>
\n</tr>
\n<tr>
\n<td>Sensor 3</td>
\n<td>accelerometer</td>
\n</tr>
\n<tr>
\n<td>SIM Count</td>
\n<td>No SIM Card</td>
\n</tr>
\n<tr>
\n<td>SIM Type</td>
\n<td>No SIM Card</td>
\n</tr>
\n<tr>
\n<td>Version</td>
\n<td>International Version</td>
\n</tr>
\n<tr>
\n<td>Video Feature 1</td>
\n<td>slo_mo</td>
\n</tr>
\n<tr>
\n<td>Video Feature 2</td>
\n<td>optical_zoom</td>
\n</tr>
\n<tr>
\n<td>Video Recording Resolution Type</td>
\n<td>1080p/30 fps</td>
\n</tr>
\n<tr>
\n<td>Voice Calling Capability</td>
\n<td>no</td>
\n</tr>
\n<tr>
\n<td>What's In The Box</td>
\n<td>iPad, USB To Lightning Cable, Charging Adapter</td>
\n</tr>
\n<tr>
\n<td>Wireless</td>
\n<td>Wireless/Bluetooth</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>",,,taxable,,1,5,,0,0,,,,,1,,,1849,Tablets,,,"https://orjeen.com/wp-content/uploads/Apple-iPad-8th-10.2inch-32GB-WiFi-Gold-1-1.jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-8th-10.2inch-32GB-WiFi-Gold-.-1.jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-8th-10.2inch-32GB-WiFi-Gold-..-1.jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-8th-10.2inch-32GB-WiFi-Gold-...-1.jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Gold,1,1,"Model Name","Apple iPad 10.2 (2020)",1,1,"Battery Size","Li-Ion\, non-removable (32.4 Wh)",1,1,"Expandable Memory Type",NO,1,1,Flash,NO,1,1,"Internal Memory",128GB,1,1,Network,"NO SIM CARD",1,1,"Operating System",iOS,1,1,"RAM Size","3 GB",1,1,"Screen Size","10.2 inch",1,1,"Processor Name","A12 Bionic",1,1,,,,,,,,
30119,simple,RJ2000129,"Apple iPad 2020 8th 10.2inch 128GB WiFi Space Gray",1,0,visible,"<p dir=""ltr""><span class=""xf6b4m-5 haZPGi"">Highlights</span></p>
\n
\n<ul>
\n 	<li>10.2-inch retina display with incredible detail and vivid colors</li>
\n 	<li>A12 bionic chip for editing 4K video, playing graphics-intensive games and experiencing ar apps</li>
\n 	<li>Built-in 8mp back camera and front facetime hd camera</li>
\n 	<li>Large retina display invites you into immersive ar environments that can transform the way you use</li>
\n 	<li>Second-generation neural engine enables a fast and fluid workflow for your creative projects</li>
\n</ul>","<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td dir=""ltr"">Audio Jack</td>
\n<td dir=""ltr"">3.5 mm</td>
\n</tr>
\n<tr>
\n<td>Battery Type</td>
\n<td>Lithium Polymer</td>
\n</tr>
\n<tr>
\n<td>Camera Type</td>
\n<td>Primary Camera + Secondary Camera</td>
\n</tr>
\n<tr>
\n<td>Charging Type</td>
\n<td>Type-C</td>
\n</tr>
\n<tr>
\n<td>Colour Name</td>
\n<td>Space Grey</td>
\n</tr>
\n<tr>
\n<td>Display Type</td>
\n<td>Retina Display</td>
\n</tr>
\n<tr>
\n<td>Expandable Memory Type</td>
\n<td>No Expandable Memory</td>
\n</tr>
\n<tr>
\n<td>Fast Charging</td>
\n<td>Yes</td>
\n</tr>
\n<tr>
\n<td>Flash</td>
\n<td>No Flash</td>
\n</tr>
\n<tr>
\n<td>Grade</td>
\n<td>New</td>
\n</tr>
\n<tr>
\n<td>Internal Memory</td>
\n<td>128 GB</td>
\n</tr>
\n<tr>
\n<td>Finish</td>
\n<td>Aluminum</td>
\n</tr>
\n<tr>
\n<td>Model Name</td>
\n<td>iPad</td>
\n</tr>
\n<tr>
\n<td>Model Number</td>
\n<td>Apple iPad 8th gen</td>
\n</tr>
\n<tr>
\n<td>Network Frequency Band</td>
\n<td>WiFi</td>
\n</tr>
\n<tr>
\n<td>Network</td>
\n<td>wifi</td>
\n</tr>
\n<tr>
\n<td>Network Type</td>
\n<td>WiFi</td>
\n</tr>
\n<tr>
\n<td>Number of Cores</td>
\n<td>Hexa Core</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iOS</td>
\n</tr>
\n<tr>
\n<td>Operating System Number</td>
\n<td>14</td>
\n</tr>
\n<tr>
\n<td>Pixels Per Inch</td>
\n<td>264</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Feature</td>
\n<td>Single</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td>Primary Camera (MP)</td>
\n<td>8 MP</td>
\n</tr>
\n<tr>
\n<td>Processor Number</td>
\n<td>A12</td>
\n</tr>
\n<tr>
\n<td>Processor Speed</td>
\n<td>2.5 GHz</td>
\n</tr>
\n<tr>
\n<td>Product Height</td>
\n<td>250.6 mm</td>
\n</tr>
\n<tr>
\n<td>Product Length</td>
\n<td>174.1 mm</td>
\n</tr>
\n<tr>
\n<td>Product Weight</td>
\n<td>490 g</td>
\n</tr>
\n<tr>
\n<td>Product Width/Depth</td>
\n<td>7.5 mm</td>
\n</tr>
\n<tr>
\n<td>RAM Size</td>
\n<td>3 GB</td>
\n</tr>
\n<tr>
\n<td>Screen Size</td>
\n<td>10.2 inch</td>
\n</tr>
\n<tr>
\n<td>Secondary Camera Resolution</td>
\n<td>1.2 MP</td>
\n</tr>
\n<tr>
\n<td>Sensor 1</td>
\n<td>accelerometer</td>
\n</tr>
\n<tr>
\n<td>Sensor 2</td>
\n<td>gyroscope</td>
\n</tr>
\n<tr>
\n<td>Sensor 3</td>
\n<td>fingerprint_scanner</td>
\n</tr>
\n<tr>
\n<td>SIM Count</td>
\n<td>No SIM Card</td>
\n</tr>
\n<tr>
\n<td>SIM Type</td>
\n<td>No SIM Card</td>
